LGTD,LTTD,DRP
114.558400,41.315668,0.0
114.483421,41.757680,0.0
114.761077,41.930793,0.0
115.505639,41.519167,0.0
114.621667,41.483333,0.0
115.190278,41.533333,0.0
114.621667,41.483333,0.0
119.323200,41.319300,0.0
117.603800,40.174900,0.0
115.840600,41.615600,0.0
117.730200,42.662500,0.0
114.241002,36.477637,0.0
114.280832,36.551714,0.0
116.888900,38.695800,0.0
116.888900,38.695800,0.0
119.059667,41.262472,0.0
118.642306,41.235444,7.2
118.791350,41.234072,0.0
118.695778,41.305972,8.2
117.809056,42.194000,4.8
117.819278,42.122833,12.0
117.851889,42.063556,9.0
117.888472,42.101139,11.6
117.838500,41.997472,12.2
118.005889,42.001611,6.8
117.958750,42.159444,15.0
118.149472,42.078139,12.8
118.252167,41.958917,0.0
118.284944,41.868722,12.0
118.169611,41.942806,11.0
118.064944,42.141556,21.2
117.815000,42.303333,27.6
117.606861,42.514589,0.4
117.660556,42.521111,11.6
117.720556,42.512778,7.0
117.599400,42.498300,0.0
117.921100,42.398300,0.0
117.820800,42.378300,0.0
117.951900,42.339400,0.0
117.829722,42.345833,27.0
117.624700,42.356700,0.0
117.722500,42.300833,0.0
117.878300,42.163900,0.0
118.001944,42.162222,21.2
118.040800,42.152800,0.0
117.821700,42.097800,0.0
117.954167,42.052778,0.0
118.219722,42.011389,0.0
118.124444,41.984444,10.8
117.839167,41.998611,14.0
118.108889,41.875556,9.6
118.253100,41.856900,0.0
117.064387,41.738747,0.0
118.009401,42.023432,0.0
117.935001,42.108498,0.0
118.269498,41.901094,0.8
118.846389,41.137222,6.5
118.812166,41.246697,0.0
118.880750,41.288506,0.0
118.906474,41.212403,0.0
117.995407,40.785470,0.0
119.160814,41.206134,0.0
118.945920,41.106544,0.0
119.028481,41.124312,0.0
119.097909,41.164810,0.0
118.571254,41.269833,0.0
118.521389,41.313333,7.5
118.528033,41.326322,0.0
118.486944,41.262500,9.0
118.767778,41.208333,12.5
118.627714,41.304048,0.0
118.693056,41.279722,6.0
118.811534,41.304087,0.0
118.717500,41.305556,6.5
118.819167,41.351111,4.5
119.053056,41.202778,5.0
119.050833,41.263611,3.5
119.111389,41.211111,4.0
119.121944,41.226667,0.5
119.166111,41.230556,4.5
119.192500,41.255278,3.5
118.994444,41.140556,5.0
119.084444,41.143611,5.0
114.978800,36.051598,0.0
114.978800,36.051598,0.0
119.085278,41.143333,5.0
119.150833,41.230833,3.5
119.110556,41.210833,3.5
119.045833,41.188333,8.0
119.122500,41.226111,3.5
119.183330,41.250000,0.0
119.059556,41.262639,3.6
119.194306,41.255722,3.2
115.983333,42.250000,0.0
116.683888,42.081388,0.0
116.333333,41.933333,0.0
116.986533,41.871435,0.0
116.652145,41.640930,8.4
116.578056,41.697222,0.0
116.529444,41.681111,0.0
117.098611,41.582500,9.6
117.349725,41.262171,0.0
117.716389,40.968056,52.0
118.216700,40.716700,12.0
118.281892,40.172977,0.0
118.283300,40.383300,27.0
118.300000,40.200000,8.0
118.300000,40.200000,0.0
118.300000,40.200000,0.0
118.300000,40.200000,0.0
118.467807,40.114314,10.4
118.600000,40.183333,0.0
118.586498,40.148723,0.0
118.615789,40.119511,0.0
118.826263,39.856069,0.0
118.767806,39.758750,18.0
119.021388,39.459989,0.0
115.793361,41.642028,2.5
115.980263,41.806803,0.0
115.983333,42.250000,0.0
119.135828,39.465783,0.0
116.483333,42.316667,0.0
116.483333,42.316667,0.0
116.494167,42.205278,0.0
116.700000,42.233333,0.0
116.483079,41.725590,0.0
116.810561,41.665578,0.0
116.869124,41.635537,0.0
116.942410,41.618050,0.0
116.961997,42.112520,0.0
117.038818,41.662624,23.5
116.986533,41.801277,0.0
117.194699,41.547268,0.0
117.258004,41.437957,0.0
117.365090,41.360936,0.0
116.970405,41.333999,48.0
117.185380,41.230630,0.0
117.711833,40.757250,27.2
117.868333,40.775611,56.6
118.051444,40.842944,20.0
118.363806,41.134472,13.6
118.318361,41.108028,13.4
118.236194,41.145194,16.6
118.214722,41.049389,39.8
118.172944,41.030806,46.6
118.241750,41.025028,42.8
118.162972,41.085500,14.8
118.440722,41.001500,37.4
118.303056,40.953778,10.2
118.386333,40.920333,15.0
118.294250,40.892250,16.2
118.236083,40.868361,12.8
118.137944,40.880611,13.4
118.142778,40.863667,9.4
118.483444,40.794639,13.6
118.361722,40.781111,15.6
118.260861,40.658778,14.2
117.572222,40.328861,14.2
117.570361,40.350833,15.8
117.558222,40.385028,14.2
117.604722,40.391361,18.4
114.792389,36.266505,0.0
117.600778,40.367361,19.4
117.539556,40.370167,13.4
117.506694,40.399083,13.6
117.504250,40.363611,15.4
117.478000,40.358306,16.0
117.452111,40.377667,22.8
117.500583,40.510389,5.0
117.602556,40.516750,4.0
117.607306,40.569111,4.6
117.758639,40.537389,4.8
117.768361,40.552333,14.2
117.758861,40.561611,7.6
117.744222,40.579083,15.0
117.845389,40.579056,46.8
117.804694,40.574389,39.4
117.800000,40.566670,0.0
118.143139,40.636028,18.0
118.033000,40.614639,46.2
118.191250,40.584417,15.8
118.645333,41.128472,4.0
118.695111,41.111333,5.2
118.741139,41.107694,9.2
118.734944,41.078806,6.0
118.825056,41.058167,5.0
118.776417,41.028833,6.6
118.582111,40.939778,12.6
118.708306,40.950889,5.8
118.639194,40.910167,9.2
118.574583,40.877694,10.0
118.868444,40.759361,9.8
118.582778,40.807639,1.0
118.592389,40.770333,11.0
118.762806,40.726028,11.4
118.643083,40.610278,11.6
118.373944,40.556389,11.6
117.692083,40.373556,5.8
117.931722,40.368806,8.8
117.680750,40.471528,9.2
117.817478,40.492206,5.4
118.111444,40.335667,32.6
117.991194,40.535139,62.6
118.246916,40.287310,13.4
118.197000,40.198695,14.4
118.278044,40.185918,10.6
118.288972,40.171000,21.4
118.727528,40.555778,10.4
118.542306,40.504417,12.0
118.490139,40.373083,14.0
118.390028,40.269944,11.6
118.394280,40.201711,11.2
118.666681,40.283336,7.2
118.527627,40.235066,11.6
118.607387,40.176626,10.2
118.735115,39.972596,9.6
119.028944,41.082389,3.6
119.055972,41.076778,2.4
119.053000,41.025333,4.0
118.942472,40.966306,3.8
118.878639,40.989528,3.2
118.858583,40.966722,4.0
118.818000,40.870722,7.4
119.279722,40.724917,6.0
119.116806,40.760028,4.8
118.972417,40.636944,7.4
119.161446,40.519318,4.4
119.038241,40.463498,6.0
119.179510,40.447469,29.2
119.449844,40.433735,17.0
119.261036,40.457233,0.0
119.250104,40.450069,4.4
119.263039,40.369045,0.0
119.371666,40.468039,2.6
119.473609,40.326957,1.8
119.390373,40.172867,14.6
119.435755,40.222751,11.4
119.394089,40.327561,8.4
119.361481,40.291500,28.2
119.318234,40.236858,4.0
119.216695,40.300093,11.8
119.263039,40.369045,9.0
119.248337,40.197421,1.6
118.954220,40.407413,5.2
118.956935,40.328997,3.4
118.720779,40.414154,0.0
118.720779,40.414154,9.6
118.781944,40.396944,6.0
118.778419,40.335426,8.2
118.842222,40.267222,7.0
118.801987,40.230904,7.0
118.718788,40.240372,5.4
118.819172,40.072706,7.8
118.827863,39.988328,7.6
118.891667,39.976389,12.0
118.874722,39.894444,14.8
119.129861,39.422806,4.4
117.106963,41.446571,0.0
118.366667,39.983333,0.0
115.820857,41.790039,3.5
115.800347,41.783640,4.5
115.963422,41.823523,8.0
115.974009,41.786288,6.5
115.976420,41.726513,4.5
115.814901,41.650183,2.0
115.781635,41.800053,6.0
115.763412,41.745936,0.0
115.754167,41.754722,0.0
115.773611,41.698889,0.0
115.976111,41.726389,0.0
115.977222,41.803611,0.0
115.977222,41.803611,0.0
115.977222,41.803611,0.0
117.570441,42.173883,1.2
117.662968,42.107098,1.2
117.664324,42.094061,2.4
117.664324,42.094061,2.2
117.664324,42.094061,3.8
117.567420,42.063658,0.2
117.570909,41.982271,2.6
117.688394,41.997051,3.6
117.688394,41.997051,13.4
117.770498,41.929350,21.0
117.770498,41.929350,18.8
117.770498,41.929350,28.0
117.770498,41.929350,15.8
118.044834,40.822129,0.0
117.952906,40.778885,0.0
118.066944,40.840556,16.5
117.981422,40.778517,0.0
117.934964,40.771144,0.0
117.997069,40.929345,17.5
117.923333,40.979167,10.0
118.054193,40.812844,0.0
117.904784,41.019931,24.5
118.052663,40.840042,0.0
117.737778,41.026667,73.5
118.032008,40.860381,0.0
117.992328,40.856340,0.0
117.722778,41.017500,0.0
117.869126,40.872307,0.0
117.889080,40.865107,0.0
117.802222,40.870556,24.5
117.850469,40.856753,0.0
117.667778,40.911667,47.0
117.792222,41.107222,49.5
117.958140,41.117330,16.5
117.971389,41.131667,0.0
117.875278,40.887222,34.5
117.871111,40.863889,39.5
117.973889,40.884167,23.5
117.978889,41.062222,3.0
117.943056,40.906111,40.5
117.975556,40.885000,0.0
117.964444,40.892500,32.0
117.931224,41.061072,0.0
117.983863,41.139793,0.0
117.935000,40.800556,46.5
117.897438,40.964981,0.0
118.024598,40.990366,0.0
118.007500,40.772778,30.5
117.987778,40.814167,34.5
117.983889,40.775556,29.2
118.048611,40.800556,29.0
117.625000,40.498889,3.0
117.665000,40.519722,1.0
117.737500,40.521389,2.0
117.841111,40.600278,43.5
117.847222,40.579167,41.5
117.596111,40.511944,0.0
117.814722,40.573056,0.0
117.663889,40.531111,0.0
117.623333,40.524444,0.0
117.643333,40.545556,3.0
117.596111,40.512500,1.0
117.670556,40.558889,3.0
117.790278,40.579444,27.0
117.713889,40.552778,0.0
117.665278,40.551944,3.5
118.170556,40.690556,13.5
118.162500,40.776111,0.0
118.148889,40.755833,15.5
118.074444,40.738056,20.5
118.369578,41.146784,0.0
118.032190,41.283773,0.0
118.079444,40.798056,21.0
118.035425,41.217926,0.0
117.797567,40.774551,0.0
118.223056,41.381111,15.5
118.300656,41.209661,0.0
117.611502,40.701939,0.0
118.156667,41.289167,11.0
117.801013,40.729378,0.0
117.733220,40.776145,0.0
118.249444,41.300833,10.5
117.945085,40.703705,0.0
118.393078,40.731237,0.0
118.352222,41.248611,10.5
118.310234,40.693355,0.0
118.469253,40.790462,0.0
118.195556,41.208056,16.0
117.965854,41.137923,0.0
118.059722,41.345556,18.0
118.098333,41.214167,14.0
118.110833,41.125833,11.5
118.057222,41.075833,27.5
118.060833,40.987500,0.0
117.897778,40.808611,49.0
117.614722,40.643889,17.5
117.562222,40.767778,5.5
117.654722,40.761944,23.0
117.906667,41.132500,20.0
117.533889,40.640278,1.5
118.230556,41.143333,17.5
118.320000,41.115833,15.0
118.163333,41.047500,35.0
118.178611,40.938889,13.0
118.175278,40.987222,19.5
118.320000,41.013889,42.5
118.354722,40.972778,31.5
118.102500,40.929167,11.0
118.316111,40.910556,15.5
118.316111,40.862778,17.0
118.149167,40.826667,12.0
118.404444,40.818611,17.0
118.331111,40.780000,14.5
118.539167,40.851667,14.0
118.507778,40.761667,14.0
118.246111,40.933611,16.0
118.231944,40.620833,13.0
118.266944,40.657778,15.0
117.967222,40.661111,32.5
118.494167,40.853056,15.0
118.168611,40.953333,12.0
118.811991,40.741586,0.0
118.570387,40.824192,0.0
118.626667,41.155556,8.0
118.902797,41.167416,0.0
118.681476,40.858234,0.0
118.717785,41.180953,0.0
118.681389,41.123333,6.5
118.796442,40.737902,0.0
118.744104,40.860978,0.0
118.416302,41.051002,0.0
118.820278,41.111944,7.5
118.489932,41.203333,0.0
118.729409,40.742291,0.0
118.576634,40.863813,0.0
118.780278,41.083889,5.5
119.007864,41.286788,0.0
118.818607,40.984002,0.0
118.981507,41.156651,0.0
118.730000,41.035833,7.5
118.562085,40.812668,0.0
118.602729,40.746026,0.0
118.552970,41.074206,0.0
118.947501,40.990073,0.0
118.715556,40.974444,0.0
118.852952,40.909317,0.0
118.764416,40.814486,0.0
118.754290,41.156699,0.0
118.779348,41.126368,0.0
118.532500,40.962222,17.5
118.574222,41.189208,0.0
118.505783,41.164154,0.0
118.537670,40.920009,0.0
118.731389,40.919167,6.5
118.626454,40.994175,0.0
118.669279,41.056607,0.0
118.473017,40.960806,0.0
118.406072,40.942650,0.0
118.697500,40.913611,8.0
118.379657,40.898947,0.0
118.485719,41.028855,0.0
118.578611,40.809167,14.0
118.666389,40.758056,12.5
118.841389,40.751111,9.0
118.836111,41.046944,6.0
118.390278,40.987778,30.0
118.388889,40.907222,17.0
118.915278,41.024444,5.0
118.979444,40.977222,3.0
118.838333,40.971667,4.5
118.879167,40.899444,5.5
118.825833,40.856667,9.0
117.388056,40.540278,0.0
117.920278,40.428611,23.0
117.277778,40.482778,0.0
117.941111,40.486111,39.0
117.489444,40.486389,10.5
117.577222,40.323056,17.0
118.767239,40.148944,6.0
118.781647,40.170119,6.5
118.760530,40.180114,6.5
118.480566,40.001351,14.5
118.777115,40.193695,8.0
118.836450,40.173714,0.0
118.812811,40.165050,8.5
118.886978,40.161172,9.0
118.826443,40.064445,8.5
118.882686,40.116564,6.5
118.874994,40.143760,7.0
118.905439,40.125308,7.5
118.862333,40.116750,6.0
118.843992,39.982250,10.5
118.842209,39.999693,10.0
118.860422,39.992110,12.0
118.874617,39.977697,0.0
118.581620,40.199675,12.5
118.527567,40.092197,0.0
118.535667,40.086528,0.0
118.562717,40.064167,0.0
118.539128,40.076094,0.0
118.570961,40.050597,0.0
118.495856,40.044925,0.0
118.506469,40.017053,0.0
118.470500,39.976139,0.0
118.457361,39.987889,0.0
118.526411,39.980264,0.0
118.550000,40.000000,0.0
118.559850,39.991667,0.0
118.516925,39.939933,0.0
118.517678,39.964592,0.0
118.567694,39.933056,0.0
118.499997,39.909875,0.0
118.472411,39.928872,0.0
118.533414,39.888172,0.0
118.436917,39.870250,0.0
118.601119,39.893686,0.0
118.403611,39.958333,0.0
118.387222,39.932778,0.0
118.383056,39.915278,0.0
118.291389,39.859167,0.0
118.444123,39.895040,0.0
118.406111,39.887778,0.0
118.417222,39.885000,0.0
118.424167,39.863611,0.0
118.468333,39.848611,0.0
118.417222,39.833056,0.0
118.411389,39.832222,0.0
118.550000,39.510000,0.0
118.515556,39.842222,0.0
118.550278,39.842222,0.0
118.462778,39.806667,0.0
118.551944,39.783889,0.0
118.777374,39.905716,16.0
118.754562,39.843565,13.5
118.763072,39.828665,15.5
118.789809,39.801504,11.0
118.782012,39.785644,0.0
118.742892,39.783606,0.0
118.782720,39.815390,9.5
118.760160,39.777680,0.0
118.756267,39.903638,0.0
118.801493,39.835592,0.0
118.767303,39.839942,0.0
119.047500,40.136667,7.5
119.091300,40.488200,17.5
119.207377,40.501602,4.5
118.618889,40.283611,8.0
118.778948,40.328303,9.0
118.772082,40.227823,6.5
119.243792,40.182057,2.0
118.809565,40.419775,7.5
118.809565,40.419775,1.4
118.809565,40.419775,1.0
118.778469,40.344919,8.0
118.887648,40.186382,10.5
118.833738,40.216916,8.0
118.956250,40.404386,6.5
118.860007,40.277841,0.6
119.032274,40.434648,6.0
118.686791,40.464842,9.0
118.961664,40.410109,0.9
118.961664,40.410109,8.0
118.961664,40.410109,1.0
119.064444,40.504167,0.0
118.949221,40.505666,9.0
119.050000,40.466667,0.0
119.063282,40.479712,1.0
119.110178,40.580422,5.5
119.225000,40.488889,0.0
119.200834,40.484297,0.9
119.506774,40.484078,5.0
119.520603,40.442914,10.5
119.397766,40.476668,0.6
119.321867,40.392896,5.0
119.243056,40.429444,0.0
119.220126,40.411336,1.2
119.166240,40.265128,0.9
119.381111,40.299167,27.5
119.424448,40.163889,10.0
119.449463,40.230443,1.0
119.287261,40.225132,2.5
119.286111,40.288333,0.0
119.284722,40.188889,0.0
119.151713,40.295629,0.4
119.151713,40.295629,0.1
119.240549,40.288186,8.0
119.280365,40.375148,31.5
119.542928,40.298353,0.0
119.146667,40.349722,0.0
119.028127,40.995561,0.0
118.912960,40.477380,0.0
119.332880,40.297060,0.0
119.072247,40.391842,5.0
119.261320,40.285410,0.0
119.226320,40.231720,0.0
119.154700,40.175890,0.0
118.996027,40.232193,3.5
119.174459,40.541725,0.0
118.967490,40.201160,0.0
119.167258,40.196530,2.5
119.394688,40.419712,0.0
118.844043,40.224729,0.0
119.047500,40.136667,0.0
119.509080,40.495620,0.0
119.027829,40.108925,0.0
119.031503,40.106978,0.0
119.003476,40.113740,0.0
118.932486,39.991661,0.0
118.948921,40.086624,0.0
119.023550,39.937438,0.0
118.954225,40.129985,0.0
119.015505,40.119126,0.0
119.037222,40.112778,5.5
118.967933,40.068158,0.0
118.902021,39.981591,0.0
118.944646,40.047463,0.0
118.885578,40.034688,0.0
118.896107,40.031251,0.0
118.999722,40.068056,0.0
119.037778,40.092778,6.0
118.891417,39.895919,0.0
118.932721,40.011123,0.0
118.981392,40.012019,0.0
118.852663,39.775376,0.0
118.891667,39.976389,13.0
118.850342,39.892497,0.0
118.888333,39.996389,11.5
118.888544,39.887650,0.0
118.918157,39.886169,0.0
118.844936,39.871967,0.0
118.936304,39.866265,0.0
118.962467,39.919764,0.0
118.884901,39.879934,0.0
118.898858,39.895339,0.0
118.954882,39.941840,0.0
118.878487,39.921658,0.0
118.972546,39.928580,0.0
118.817191,39.788966,0.0
119.029328,40.019125,0.0
118.847463,39.813874,5.0
118.867189,39.840363,0.0
118.914005,39.817480,0.0
118.932926,39.821913,0.0
118.902463,39.799586,0.0
118.884444,39.786111,16.5
118.839653,39.736328,14.0
119.106941,40.049014,0.0
119.067242,40.031629,0.0
118.933060,40.109410,0.0
118.930640,40.049450,0.0
118.920979,39.947478,0.0
118.985780,39.949550,0.0
118.839447,39.728058,13.5
119.623889,40.111667,0.0
119.559976,40.165130,0.0
119.544644,40.167141,0.0
119.659863,40.181916,0.0
119.673497,40.148728,0.0
119.636914,40.206907,0.0
119.632834,40.198358,0.0
119.295680,40.151906,0.0
119.636946,40.270050,0.0
119.545537,40.134335,0.0
119.573054,40.048413,0.0
119.534907,39.993769,0.0
119.543878,40.097271,0.0
119.242009,40.100736,0.0
119.109535,39.976916,0.0
119.336819,39.966828,0.0
119.606363,40.151744,0.0
119.332884,39.915767,0.0
119.634722,40.011944,0.5
119.222517,39.672065,0.0
119.753091,40.067520,0.5
119.829806,40.046472,0.0
119.662745,40.040852,0.5
119.708084,39.986784,0.0
119.713482,40.039546,0.0
119.824023,39.995589,0.0
119.640833,40.032222,0.0
119.793421,39.980171,0.0
119.638333,40.028056,0.5
119.840509,40.051269,0.0
119.734925,40.033117,0.5
119.802613,40.023748,0.0
119.702102,40.024544,0.0
119.746264,40.005940,0.0
119.431977,39.942764,0.0
119.793421,39.980171,0.0
119.772000,39.968889,0.0
119.755700,39.953900,0.0
119.700100,39.979100,0.0
119.652300,39.999100,0.0
119.801900,40.033900,0.0
119.749165,40.033010,0.0
119.768200,40.000300,0.0
119.733100,39.995200,0.0
119.494700,40.030100,0.0
119.764167,40.038333,0.0
119.782331,40.007744,0.0
119.764406,40.004031,0.0
119.790776,39.980282,0.0
119.477250,39.906514,1.0
119.481139,39.963811,1.0
119.491639,39.906749,0.0
119.453504,40.003715,0.0
119.630543,40.019138,0.0
119.594398,40.058308,0.0
119.581866,40.010597,0.0
119.571252,39.992761,0.0
119.498463,39.962079,0.0
119.602385,40.069094,0.0
119.601530,40.027741,0.0
119.634340,40.018670,0.0
119.159866,39.670022,0.5
119.182620,39.756770,9.0
119.182140,39.788257,5.5
119.177778,39.743889,12.5
119.193333,39.760278,6.5
119.195556,39.770556,7.5
119.185278,39.784167,6.0
119.219722,39.781389,3.0
119.227598,39.776014,8.5
119.223889,39.770278,5.5
119.206111,39.782222,0.0
119.096667,39.755278,18.0
119.237019,39.694753,8.0
119.148300,39.722510,9.5
119.179173,39.729294,14.5
119.186389,39.732222,10.5
119.110000,39.753889,7.5
119.150558,39.735278,19.5
119.073333,39.760833,11.5
119.151111,39.722778,11.0
119.151111,39.715833,10.0
119.159190,39.707829,0.0
119.163906,39.712673,0.0
119.180366,39.733498,0.0
119.109012,39.763345,0.0
118.991535,39.713555,0.0
118.783660,39.754119,0.0
118.782136,39.760835,0.0
119.166465,39.778666,0.0
119.245708,39.751651,0.0
119.226868,39.751909,0.0
119.206247,39.732253,0.0
119.776518,40.012468,0.0
118.783333,39.416666,0.0
118.563000,39.758861,0.0
118.527361,39.442000,0.0
118.366278,39.583694,0.0
118.801556,39.413972,0.0
118.416861,39.371333,0.0
119.212517,39.978742,0.0
119.143778,39.644506,0.0
118.516667,39.466667,0.0
118.141717,39.219305,0.0
118.071796,39.244969,0.0
119.242500,39.810278,0.0
119.312222,39.937778,7.0
119.153333,39.898333,9.0
119.255556,39.941667,1.5
119.265556,39.923611,11.5
119.317222,39.890556,6.5
119.289722,39.904722,0.0
119.305278,39.895556,7.5
119.298333,39.882778,5.5
119.244722,39.951944,1.0
119.244722,39.950556,0.0
119.141111,39.918333,18.5
119.126389,39.966111,0.5
119.105556,39.948333,0.0
119.080278,39.898611,12.0
119.079722,39.897500,12.0
119.105556,39.921944,32.5
119.117500,39.926111,23.5
119.246389,39.821667,12.0
119.411944,39.946389,3.5
119.155556,40.024167,10.5
119.195833,40.030278,6.0
119.213889,40.071667,9.5
119.237778,40.069167,0.0
119.313611,40.070833,0.0
119.300556,40.086111,0.0
119.297778,40.087500,7.0
119.289722,40.120278,0.0
119.297500,40.096389,1.0
119.291111,40.099444,5.0
119.266667,40.107222,5.5
119.249167,40.093889,0.0
119.451389,39.968056,3.5
119.464167,39.951667,0.0
119.427778,39.962500,1.5
119.472480,40.002870,0.5
119.563820,40.017740,0.0
119.544170,40.018060,0.4
119.624820,40.149540,0.0
119.637150,40.155120,0.4
119.540850,40.058140,0.6
119.614170,40.061670,0.0
119.623890,40.068610,0.0
119.614780,40.138250,0.3
119.659780,40.108590,0.0
119.481810,39.963190,0.0
119.492860,39.906630,0.0
119.470460,39.908960,0.0
119.575950,40.007520,0.0
119.610990,40.032400,0.2
119.455490,39.831130,0.0
119.443030,39.825580,1.6
